run_name,model_name,pod_rank,dmdc_rank,n_delays,center,scale,train_rollout_rmse,test_rollout_rmse,generalization_gap,generalization_ratio,spectral_radius,n_unstable_eigenvalues,stability_status,status,error_message,variant,surface,run_dir
run_137__adaptive_dmdc__pod0p999__dmdc2__delay2,adaptive_dmdc,0.999,2,2,True,False,4.467422086413467,4.463665706103442,-0.0037563803100244,0.9991591615393924,0.0052118330338247,0.0,stable_by_spectral_radius,ok,,with_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_with_h_pair_20260601
run_100__adaptive_dmdc__pod2__dmdc2__delay1,adaptive_dmdc,2.0,2,1,True,False,4.708451050094135,4.707140390321705,-0.0013106597724306,0.9997216367424264,0.0052374555776688,0.0,stable_by_spectral_radius,ok,,with_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_with_h_pair_20260601
run_112__adaptive_dmdc__pod3__dmdc2__delay1,adaptive_dmdc,3.0,2,1,True,False,4.708451050094135,4.707140390321705,-0.0013106597724306,0.9997216367424264,0.0052374555776688,0.0,stable_by_spectral_radius,ok,,with_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_with_h_pair_20260601
run_124__adaptive_dmdc__pod4__dmdc2__delay1,adaptive_dmdc,4.0,2,1,True,False,4.708451050094135,4.707140390321705,-0.0013106597724306,0.9997216367424264,0.0052374555776688,0.0,stable_by_spectral_radius,ok,,with_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_with_h_pair_20260601
run_136__adaptive_dmdc__pod0p999__dmdc2__delay1,adaptive_dmdc,0.999,2,1,True,False,4.708451050094135,4.707140390321705,-0.0013106597724306,0.9997216367424264,0.0052374555776688,0.0,stable_by_spectral_radius,ok,,with_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_with_h_pair_20260601
run_099__adaptive_dmdc__pod2__dmdcfull__delay4,adaptive_dmdc,2.0,full,4,True,False,0.1637728667635589,0.1607837184225412,-0.0029891483410176,0.9817482077459564,6.563131387931355,7.0,potentially_unstable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_111__adaptive_dmdc__pod3__dmdcfull__delay4,adaptive_dmdc,3.0,full,4,True,False,0.1637728667635589,0.1607837184225412,-0.0029891483410176,0.9817482077459564,6.563131387931355,7.0,potentially_unstable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_123__adaptive_dmdc__pod4__dmdcfull__delay4,adaptive_dmdc,4.0,full,4,True,False,0.1637728667635589,0.1607837184225412,-0.0029891483410176,0.9817482077459564,6.563131387931355,7.0,potentially_unstable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_135__adaptive_dmdc__pod0p999__dmdcfull__delay4,adaptive_dmdc,0.999,full,4,True,False,0.1637728667635589,0.1607837184225412,-0.0029891483410176,0.9817482077459564,6.563131387931355,7.0,potentially_unstable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_147__dmdc__pod2__dmdcfull__delay4,dmdc,2.0,full,4,True,False,0.1749301223117815,0.1707527097057458,-0.0041774126060356,0.9761195353274252,0.9999992030113756,0.0,marginal,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_159__dmdc__pod3__dmdcfull__delay4,dmdc,3.0,full,4,True,False,0.1749301223117815,0.1707527097057458,-0.0041774126060356,0.9761195353274252,0.9999992030113756,0.0,marginal,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_171__dmdc__pod4__dmdcfull__delay4,dmdc,4.0,full,4,True,False,0.1749301223117815,0.1707527097057458,-0.0041774126060356,0.9761195353274252,0.9999992030113756,0.0,marginal,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_183__dmdc__pod0p999__dmdcfull__delay4,dmdc,0.999,full,4,True,False,0.1749301223117815,0.1707527097057458,-0.0041774126060356,0.9761195353274252,0.9999992030113756,0.0,marginal,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_195__ridge_dmdc__pod2__dmdcfull__delay4,ridge_dmdc,2.0,full,4,True,False,0.23872940273892,0.2477431334792909,0.0090137307403708,1.0377571033854949,0.9999987903882532,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_207__ridge_dmdc__pod3__dmdcfull__delay4,ridge_dmdc,3.0,full,4,True,False,0.23872940273892,0.2477431334792909,0.0090137307403708,1.0377571033854949,0.9999987903882532,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_219__ridge_dmdc__pod4__dmdcfull__delay4,ridge_dmdc,4.0,full,4,True,False,0.23872940273892,0.2477431334792909,0.0090137307403708,1.0377571033854949,0.9999987903882532,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_231__ridge_dmdc__pod0p999__dmdcfull__delay4,ridge_dmdc,0.999,full,4,True,False,0.23872940273892,0.2477431334792909,0.0090137307403708,1.0377571033854949,0.9999987903882532,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_146__dmdc__pod2__dmdcfull__delay2,dmdc,2.0,full,2,True,False,0.3141639342704997,0.3058789918871709,-0.0082849423833287,0.9736286012505964,0.99999995281043,0.0,marginal,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_158__dmdc__pod3__dmdcfull__delay2,dmdc,3.0,full,2,True,False,0.3141639342704997,0.3058789918871709,-0.0082849423833287,0.9736286012505964,0.99999995281043,0.0,marginal,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_170__dmdc__pod4__dmdcfull__delay2,dmdc,4.0,full,2,True,False,0.3141639342704997,0.3058789918871709,-0.0082849423833287,0.9736286012505964,0.99999995281043,0.0,marginal,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_182__dmdc__pod0p999__dmdcfull__delay2,dmdc,0.999,full,2,True,False,0.3141639342704997,0.3058789918871709,-0.0082849423833287,0.9736286012505964,0.99999995281043,0.0,marginal,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_194__ridge_dmdc__pod2__dmdcfull__delay2,ridge_dmdc,2.0,full,2,True,False,0.328277752808747,0.338527769168935,0.010250016360188,1.031223609496802,0.9999990512181872,0.0,marginal,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_206__ridge_dmdc__pod3__dmdcfull__delay2,ridge_dmdc,3.0,full,2,True,False,0.328277752808747,0.338527769168935,0.010250016360188,1.031223609496802,0.9999990512181872,0.0,marginal,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_218__ridge_dmdc__pod4__dmdcfull__delay2,ridge_dmdc,4.0,full,2,True,False,0.328277752808747,0.338527769168935,0.010250016360188,1.031223609496802,0.9999990512181872,0.0,marginal,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_230__ridge_dmdc__pod0p999__dmdcfull__delay2,ridge_dmdc,0.999,full,2,True,False,0.328277752808747,0.338527769168935,0.010250016360188,1.031223609496802,0.9999990512181872,0.0,marginal,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_267__pod_dmdc__pod4__dmdcfull__delay4,pod_dmdc,4.0,full,4,True,False,0.3619037203037268,0.3591991434286486,-0.0027045768750781,0.9925268055470436,0.9951173082292484,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_276__pod_dmdc__pod4__dmdc4__delay4,pod_dmdc,4.0,4,4,True,False,0.3619037203037268,0.3591991434286486,-0.0027045768750781,0.9925268055470436,0.9951173082292484,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_279__pod_dmdc__pod0p999__dmdcfull__delay4,pod_dmdc,0.999,full,4,True,False,0.3619037203037268,0.3591991434286486,-0.0027045768750781,0.9925268055470436,0.9951173082292484,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_288__pod_dmdc__pod0p999__dmdc4__delay4,pod_dmdc,0.999,4,4,True,False,0.3619037203037268,0.3591991434286486,-0.0027045768750781,0.9925268055470436,0.9951173082292484,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_266__pod_dmdc__pod4__dmdcfull__delay2,pod_dmdc,4.0,full,2,True,False,0.3717804765720156,0.3688104625672391,-0.0029700140047764,0.99201137716493,0.9951246756368808,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_275__pod_dmdc__pod4__dmdc4__delay2,pod_dmdc,4.0,4,2,True,False,0.3717804765720156,0.3688104625672391,-0.0029700140047764,0.99201137716493,0.9951246756368808,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_278__pod_dmdc__pod0p999__dmdcfull__delay2,pod_dmdc,0.999,full,2,True,False,0.3717804765720156,0.3688104625672391,-0.0029700140047764,0.99201137716493,0.9951246756368808,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_287__pod_dmdc__pod0p999__dmdc4__delay2,pod_dmdc,0.999,4,2,True,False,0.3717804765720156,0.3688104625672391,-0.0029700140047764,0.99201137716493,0.9951246756368808,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_265__pod_dmdc__pod4__dmdcfull__delay1,pod_dmdc,4.0,full,1,True,False,0.3757088921170613,0.3728960398055053,-0.0028128523115559,0.9925132133665882,0.9951078142915234,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_274__pod_dmdc__pod4__dmdc4__delay1,pod_dmdc,4.0,4,1,True,False,0.3757088921170613,0.3728960398055053,-0.0028128523115559,0.9925132133665882,0.9951078142915234,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_277__pod_dmdc__pod0p999__dmdcfull__delay1,pod_dmdc,0.999,full,1,True,False,0.3757088921170613,0.3728960398055053,-0.0028128523115559,0.9925132133665882,0.9951078142915234,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_286__pod_dmdc__pod0p999__dmdc4__delay1,pod_dmdc,0.999,4,1,True,False,0.3757088921170613,0.3728960398055053,-0.0028128523115559,0.9925132133665882,0.9951078142915234,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_098__adaptive_dmdc__pod2__dmdcfull__delay2,adaptive_dmdc,2.0,full,2,True,False,0.4577678008121854,0.3981414362987556,-0.0596263645134298,0.8697453940455424,2.266888780908941,1.0,potentially_unstable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_110__adaptive_dmdc__pod3__dmdcfull__delay2,adaptive_dmdc,3.0,full,2,True,False,0.4577678008121854,0.3981414362987556,-0.0596263645134298,0.8697453940455424,2.266888780908941,1.0,potentially_unstable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_122__adaptive_dmdc__pod4__dmdcfull__delay2,adaptive_dmdc,4.0,full,2,True,False,0.4577678008121854,0.3981414362987556,-0.0596263645134298,0.8697453940455424,2.266888780908941,1.0,potentially_unstable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_134__adaptive_dmdc__pod0p999__dmdcfull__delay2,adaptive_dmdc,0.999,full,2,True,False,0.4577678008121854,0.3981414362987556,-0.0596263645134298,0.8697453940455424,2.266888780908941,1.0,potentially_unstable,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_273__pod_dmdc__pod4__dmdc3__delay4,pod_dmdc,4.0,3,4,True,False,0.4384126673240835,0.4352675057182478,-0.0031451616058357,0.9928260247929588,0.9929464049998844,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_285__pod_dmdc__pod0p999__dmdc3__delay4,pod_dmdc,0.999,3,4,True,False,0.4384126673240835,0.4352675057182478,-0.0031451616058357,0.9928260247929588,0.9929464049998844,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_255__pod_dmdc__pod3__dmdcfull__delay4,pod_dmdc,3.0,full,4,True,False,0.4388351235463105,0.4356989163529959,-0.0031362071933145,0.9928533359682556,0.9929463960237852,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_261__pod_dmdc__pod3__dmdc3__delay4,pod_dmdc,3.0,3,4,True,False,0.4388351235463105,0.4356989163529959,-0.0031362071933145,0.9928533359682556,0.9929463960237852,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_264__pod_dmdc__pod3__dmdc4__delay4,pod_dmdc,3.0,4,4,True,False,0.4388351235463105,0.4356989163529959,-0.0031362071933145,0.9928533359682556,0.9929463960237852,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_272__pod_dmdc__pod4__dmdc3__delay2,pod_dmdc,4.0,3,2,True,False,0.4479589499768776,0.4450468455817551,-0.0029121043951224,0.9934991713073872,0.9932489022675888,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_284__pod_dmdc__pod0p999__dmdc3__delay2,pod_dmdc,0.999,3,2,True,False,0.4479589499768776,0.4450468455817551,-0.0029121043951224,0.9934991713073872,0.9932489022675888,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_254__pod_dmdc__pod3__dmdcfull__delay2,pod_dmdc,3.0,full,2,True,False,0.4483198868953824,0.4454160682486974,-0.0029038186466849,0.9935228868235272,0.9932488908394224,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_260__pod_dmdc__pod3__dmdc3__delay2,pod_dmdc,3.0,3,2,True,False,0.4483198868953824,0.4454160682486974,-0.0029038186466849,0.9935228868235272,0.9932488908394224,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_263__pod_dmdc__pod3__dmdc4__delay2,pod_dmdc,3.0,4,2,True,False,0.4483198868953824,0.4454160682486974,-0.0029038186466849,0.9935228868235272,0.9932488908394224,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_271__pod_dmdc__pod4__dmdc3__delay1,pod_dmdc,4.0,3,1,True,False,0.4526005748136728,0.4498241783229735,-0.0027763964906992,0.9938656805907896,0.9933966774613974,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_283__pod_dmdc__pod0p999__dmdc3__delay1,pod_dmdc,0.999,3,1,True,False,0.4526005748136728,0.4498241783229735,-0.0027763964906992,0.9938656805907896,0.9933966774613974,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_253__pod_dmdc__pod3__dmdcfull__delay1,pod_dmdc,3.0,full,1,True,False,0.4529391414088004,0.4501729862382415,-0.0027661551705588,0.9938928767296304,0.9933966645606264,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_259__pod_dmdc__pod3__dmdc3__delay1,pod_dmdc,3.0,3,1,True,False,0.4529391414088004,0.4501729862382415,-0.0027661551705588,0.9938928767296304,0.9933966645606264,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_262__pod_dmdc__pod3__dmdc4__delay1,pod_dmdc,3.0,4,1,True,False,0.4529391414088004,0.4501729862382415,-0.0027661551705588,0.9938928767296304,0.9933966645606264,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_270__pod_dmdc__pod4__dmdc2__delay4,pod_dmdc,4.0,2,4,True,False,0.4589993024563886,0.459269234159654,0.0002699317032653,1.000588087393207,0.9932601844236998,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_282__pod_dmdc__pod0p999__dmdc2__delay4,pod_dmdc,0.999,2,4,True,False,0.4589993024563886,0.459269234159654,0.0002699317032653,1.000588087393207,0.9932601844236998,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_258__pod_dmdc__pod3__dmdc2__delay4,pod_dmdc,3.0,2,4,True,False,0.4594871153170785,0.4597531716070266,0.0002660562899481,1.0005790288368903,0.9932601832100642,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_243__pod_dmdc__pod2__dmdcfull__delay4,pod_dmdc,2.0,full,4,True,False,0.4607877171878672,0.4610461107174052,0.0002583935295379,1.0005607647945025,0.9932603886866616,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_246__pod_dmdc__pod2__dmdc2__delay4,pod_dmdc,2.0,2,4,True,False,0.4607877171878672,0.4610461107174052,0.0002583935295379,1.0005607647945025,0.9932603886866616,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_249__pod_dmdc__pod2__dmdc3__delay4,pod_dmdc,2.0,3,4,True,False,0.4607877171878672,0.4610461107174052,0.0002583935295379,1.0005607647945025,0.9932603886866616,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_252__pod_dmdc__pod2__dmdc4__delay4,pod_dmdc,2.0,4,4,True,False,0.4607877171878672,0.4610461107174052,0.0002583935295379,1.0005607647945025,0.9932603886866616,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_269__pod_dmdc__pod4__dmdc2__delay2,pod_dmdc,4.0,2,2,True,False,0.4648726895715709,0.4653014939743366,0.0004288044027656,1.0009224125494678,0.993307839810573,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_281__pod_dmdc__pod0p999__dmdc2__delay2,pod_dmdc,0.999,2,2,True,False,0.4648726895715709,0.4653014939743366,0.0004288044027656,1.0009224125494678,0.993307839810573,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_257__pod_dmdc__pod3__dmdc2__delay2,pod_dmdc,3.0,2,2,True,False,0.4652950869874636,0.4657202217438074,0.0004251347563437,1.0009136884704637,0.9933078385202252,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_242__pod_dmdc__pod2__dmdcfull__delay2,pod_dmdc,2.0,full,2,True,False,0.4665916029131068,0.4670085459786914,0.0004169430655845,1.0008935931615175,0.9933080250398628,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_245__pod_dmdc__pod2__dmdc2__delay2,pod_dmdc,2.0,2,2,True,False,0.4665916029131068,0.4670085459786914,0.0004169430655845,1.0008935931615175,0.9933080250398628,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_248__pod_dmdc__pod2__dmdc3__delay2,pod_dmdc,2.0,3,2,True,False,0.4665916029131068,0.4670085459786914,0.0004169430655845,1.0008935931615175,0.9933080250398628,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_251__pod_dmdc__pod2__dmdc4__delay2,pod_dmdc,2.0,4,2,True,False,0.4665916029131068,0.4670085459786914,0.0004169430655845,1.0008935931615175,0.9933080250398628,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_268__pod_dmdc__pod4__dmdc2__delay1,pod_dmdc,4.0,2,1,True,False,0.4677057560561233,0.4681891750629942,0.0004834190068708,1.0010335964452248,0.9933294635462794,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_280__pod_dmdc__pod0p999__dmdc2__delay1,pod_dmdc,0.999,2,1,True,False,0.4677057560561233,0.4681891750629942,0.0004834190068708,1.0010335964452248,0.9933294635462794,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_256__pod_dmdc__pod3__dmdc2__delay1,pod_dmdc,3.0,2,1,True,False,0.4681032302259209,0.4685851732690766,0.0004819430431557,1.0010295657283184,0.9933294622120552,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_241__pod_dmdc__pod2__dmdcfull__delay1,pod_dmdc,2.0,full,1,True,False,0.4693980988205829,0.4698741326036466,0.0004760337830637,1.0010141365809957,0.9933296397743424,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_244__pod_dmdc__pod2__dmdc2__delay1,pod_dmdc,2.0,2,1,True,False,0.4693980988205829,0.4698741326036466,0.0004760337830637,1.0010141365809957,0.9933296397743424,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_247__pod_dmdc__pod2__dmdc3__delay1,pod_dmdc,2.0,3,1,True,False,0.4693980988205829,0.4698741326036466,0.0004760337830637,1.0010141365809957,0.9933296397743424,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_250__pod_dmdc__pod2__dmdc4__delay1,pod_dmdc,2.0,4,1,True,False,0.4693980988205829,0.4698741326036466,0.0004760337830637,1.0010141365809957,0.9933296397743424,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_106__adaptive_dmdc__pod2__dmdc4__delay1,adaptive_dmdc,2.0,4,1,True,False,0.5552949065015739,0.5540235481159099,-0.0012713583856639,0.9977104807359504,0.034817225925113,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_118__adaptive_dmdc__pod3__dmdc4__delay1,adaptive_dmdc,3.0,4,1,True,False,0.5552949065015739,0.5540235481159099,-0.0012713583856639,0.9977104807359504,0.034817225925113,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_130__adaptive_dmdc__pod4__dmdc4__delay1,adaptive_dmdc,4.0,4,1,True,False,0.5552949065015739,0.5540235481159099,-0.0012713583856639,0.9977104807359504,0.034817225925113,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_142__adaptive_dmdc__pod0p999__dmdc4__delay1,adaptive_dmdc,0.999,4,1,True,False,0.5552949065015739,0.5540235481159099,-0.0012713583856639,0.9977104807359504,0.034817225925113,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_107__adaptive_dmdc__pod2__dmdc4__delay2,adaptive_dmdc,2.0,4,2,True,False,0.5621460674316933,0.5605927521926349,-0.0015533152390583,0.997236812051083,0.0347067319859241,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_119__adaptive_dmdc__pod3__dmdc4__delay2,adaptive_dmdc,3.0,4,2,True,False,0.5621460674316933,0.5605927521926349,-0.0015533152390583,0.997236812051083,0.0347067319859241,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_131__adaptive_dmdc__pod4__dmdc4__delay2,adaptive_dmdc,4.0,4,2,True,False,0.5621460674316933,0.5605927521926349,-0.0015533152390583,0.997236812051083,0.0347067319859241,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_143__adaptive_dmdc__pod0p999__dmdc4__delay2,adaptive_dmdc,0.999,4,2,True,False,0.5621460674316933,0.5605927521926349,-0.0015533152390583,0.997236812051083,0.0347067319859241,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_108__adaptive_dmdc__pod2__dmdc4__delay4,adaptive_dmdc,2.0,4,4,True,False,0.5887611829071214,0.5877813109193952,-0.0009798719877261,0.9983357055183428,0.0346107523466905,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_120__adaptive_dmdc__pod3__dmdc4__delay4,adaptive_dmdc,3.0,4,4,True,False,0.5887611829071214,0.5877813109193952,-0.0009798719877261,0.9983357055183428,0.0346107523466905,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
run_132__adaptive_dmdc__pod4__dmdc4__delay4,adaptive_dmdc,4.0,4,4,True,False,0.5887611829071214,0.5877813109193952,-0.0009798719877261,0.9983357055183428,0.0346107523466905,0.0,stable_by_spectral_radius,ok,,no_h,broader_tuned_surface,outputs/overnight_sweeps/jsalt2_no_h_repaired_20260601
